time,temp,pressure,humidity,wind_speed,rain_1h,snow_3h,clouds_all,weather_main
2018-03-14 13:00:00+00:00,14.531666666666695,1007.0,69.83333333333333,5.666666666666667,0.049999999999999996,0.0,47.5,clouds
2018-03-14 14:00:00+00:00,14.687142857142874,1004.8571428571429,70.71428571428571,7.0,0.38571428571428573,0.0,54.285714285714285,clouds
2018-03-14 15:00:00+00:00,15.023333333333369,1003.6666666666666,68.66666666666667,7.333333333333333,0.09999999999999999,0.0,54.166666666666664,clouds
2018-03-14 16:00:00+00:00,15.647999999999968,1003.2,66.0,6.8,0.24,0.0,57.0,clouds
2018-03-14 17:00:00+00:00,14.958000000000027,1002.6,74.8,5.6,0.78,0.0,57.0,clouds
2018-03-14 18:00:00+00:00,14.206000000000074,1002.4,74.8,5.6,0.8400000000000001,0.0,52.0,rain
2018-03-14 19:00:00+00:00,13.651999999999987,1001.4,76.4,6.2,0.24,0.0,45.0,clouds
2018-03-14 20:00:00+00:00,13.173999999999978,1001.8,78.4,5.2,0.24,0.0,57.0,clouds
2018-03-14 21:00:00+00:00,12.865999999999985,1001.6,78.6,3.0,0.18,0.0,38.0,clouds
2018-03-14 22:00:00+00:00,12.610000000000014,1001.6666666666666,81.0,5.166666666666667,0.3,0.0,59.0,rain
2018-03-14 23:00:00+00:00,12.968000000000018,1000.6,77.6,6.6,0.78,0.0,53.0,clouds
2018-03-15 00:00:00+00:00,12.330000000000041,1000.2,77.2,3.8,0.18,0.0,50.0,clouds
2018-03-15 01:00:00+00:00,12.101666666666745,1000.8333333333334,81.5,3.3333333333333335,0.3,0.0,57.333333333333336,clouds
2018-03-15 02:00:00+00:00,11.731666666666683,1001.0,78.83333333333333,4.666666666666667,0.09999999999999999,0.0,64.0,clouds
2018-03-15 03:00:00+00:00,11.313999999999965,999.8,79.6,4.6,0.18,0.0,58.0,clouds
2018-03-15 04:00:00+00:00,11.031999999999982,999.6,75.8,5.8,0.06,0.0,50.0,clouds
2018-03-15 05:00:00+00:00,11.178333333333342,999.1666666666666,79.5,3.6666666666666665,0.3,0.0,54.166666666666664,rain
2018-03-15 06:00:00+00:00,9.860000000000014,999.6666666666666,79.0,4.333333333333333,0.25,0.0,35.833333333333336,clouds
2018-03-15 07:00:00+00:00,10.204000000000008,1000.0,78.2,3.8,0.12,0.0,35.0,clouds
2018-03-15 08:00:00+00:00,9.636000000000024,1000.0,77.16666666666667,5.666666666666667,0.049999999999999996,0.0,45.833333333333336,clouds
2018-03-15 09:00:00+00:00,11.408000000000015,1000.8,72.6,6.0,0.0,0.0,39.0,clouds
2018-03-15 10:00:00+00:00,11.988000000000056,1000.8,66.6,6.0,0.0,0.0,35.0,clouds
2018-03-15 11:00:00+00:00,13.127999999999986,1001.0,59.8,6.6,0.0,0.0,35.0,clouds
2018-03-15 12:00:00+00:00,14.438000000000045,1001.4,50.6,7.6,0.0,0.0,28.0,clouds
2018-03-15 13:00:00+00:00,15.124000000000024,1001.2,46.0,7.2,0.06,0.0,28.0,clouds
2018-03-15 14:00:00+00:00,14.950000000000045,1001.0,51.4,10.0,0.78,0.0,28.0,clouds
2018-03-15 15:00:00+00:00,15.355999999999995,1000.8,45.6,8.0,0.18,0.0,24.0,clouds
2018-03-15 16:00:00+00:00,14.218000000000075,1001.0,57.8,6.6,0.36,0.0,39.0,clouds
2018-03-15 17:00:00+00:00,14.675999999999988,1001.6,58.8,5.4,0.24,0.0,28.0,clouds
2018-03-15 18:00:00+00:00,13.364000000000033,1002.0,62.0,5.6,0.24,0.0,35.0,clouds
2018-03-15 19:00:00+00:00,12.206000000000074,1003.0,65.6,4.6,0.18,0.0,27.0,clouds
2018-03-15 20:00:00+00:00,11.562000000000012,1003.6,68.0,4.6,0.18,0.0,23.0,clouds
2018-03-15 21:00:00+00:00,10.947999999999979,1004.0,70.4,4.0,0.06,0.0,19.0,clear
2018-03-15 22:00:00+00:00,10.305999999999983,1005.0,72.8,3.4,0.06,0.0,23.0,clear
2018-03-15 23:00:00+00:00,9.990000000000009,1005.0,75.4,3.2,0.06,0.0,16.0,clear
2018-03-16 00:00:00+00:00,9.344000000000051,1005.0,76.2,2.8,0.0,0.0,8.0,clear
2018-03-16 01:00:00+00:00,8.842000000000041,1005.2,77.0,2.4,0.0,0.0,16.0,clouds
2018-03-16 02:00:00+00:00,8.427999999999997,1005.2,77.8,2.0,0.0,0.0,17.6,clear
2018-03-16 03:00:00+00:00,7.444000000000074,1005.0,82.0,1.4,0.0,0.0,19.0,clear
2018-03-16 04:00:00+00:00,7.346000000000004,1005.0,84.6,2.6,0.0,0.0,4.0,clear
2018-03-16 05:00:00+00:00,7.276000000000067,1004.8,83.2,3.2,0.0,0.0,19.0,clear
2018-03-16 06:00:00+00:00,7.240000000000066,1005.2,84.6,2.0,0.0,0.0,19.0,clear
2018-03-16 07:00:00+00:00,6.9739999999999895,1005.4,85.0,2.4,0.0,0.0,23.0,clouds
2018-03-16 08:00:00+00:00,8.117999999999995,1005.8,76.8,2.0,0.0,0.0,23.0,clouds
2018-03-16 09:00:00+00:00,9.769999999999982,1006.2,71.0,3.4,0.0,0.0,12.0,clouds
2018-03-16 10:00:00+00:00,11.008000000000038,1006.2,64.2,4.2,0.06,0.0,16.0,clouds
2018-03-16 11:00:00+00:00,12.298000000000002,1006.0,54.4,4.2,0.0,0.0,31.0,clouds
2018-03-16 12:00:00+00:00,13.402000000000044,1005.8,50.2,5.2,0.18,0.0,31.0,clouds
2018-03-16 13:00:00+00:00,14.36000000000007,1005.0,50.4,3.8,0.0,0.0,36.0,clouds
2018-03-16 14:00:00+00:00,13.795999999999992,1004.2,43.0,5.8,0.36,0.0,43.0,clouds
2018-03-16 15:00:00+00:00,14.350000000000023,1003.6,40.8,5.6,0.06,0.0,35.0,clouds
2018-03-16 16:00:00+00:00,14.06800000000004,1003.4,45.8,6.0,0.18,0.0,35.0,clouds
2018-03-16 17:00:00+00:00,13.718000000000018,1003.4,50.2,6.6,0.36,0.0,32.0,clouds
2018-03-16 18:00:00+00:00,12.534000000000049,1004.2,54.4,6.0,0.24,0.0,24.0,clouds
2018-03-16 19:00:00+00:00,11.32200000000006,1004.8,58.2,4.4,0.0,0.0,16.0,clouds
2018-03-16 20:00:00+00:00,10.25,1005.4,62.4,2.4,0.0,0.0,20.0,clouds
2018-03-16 21:00:00+00:00,9.826000000000022,1005.6,64.4,3.0,0.0,0.0,16.0,clouds
2018-03-16 22:00:00+00:00,9.408000000000015,1005.6,70.8,3.2,0.0,0.0,8.0,clear
2018-03-16 23:00:00+00:00,8.508000000000038,1005.6,72.2,3.4,0.0,0.0,12.0,clouds
2018-03-17 00:00:00+00:00,8.918000000000006,1005.2,66.2,3.0,0.0,0.0,15.0,clear
2018-03-17 01:00:00+00:00,8.502000000000066,1005.4,72.0,4.2,0.0,0.0,23.0,clear
2018-03-17 02:00:00+00:00,8.022000000000048,1005.2,76.6,3.4,0.0,0.0,25.6,clouds
2018-03-17 03:00:00+00:00,7.848000000000013,1005.2,75.6,2.4,0.0,0.0,4.0,clear
2018-03-17 04:00:00+00:00,6.854000000000042,1004.2,81.6,2.6,0.06,0.0,22.4,clear
2018-03-17 05:00:00+00:00,6.963999999999999,1004.0,81.6,2.2,0.0,0.0,16.0,clear
2018-03-17 06:00:00+00:00,6.9080000000000155,1003.8,80.6,2.4,0.06,0.0,31.0,clouds
2018-03-17 07:00:00+00:00,7.048000000000002,1003.2,81.8,2.4,0.06,0.0,38.0,clouds
2018-03-17 08:00:00+00:00,7.168571428571454,1002.2857142857143,82.42857142857143,3.0,0.5142857142857143,0.0,50.0,clouds
2018-03-17 09:00:00+00:00,7.417142857142835,1002.1428571428571,79.85714285714286,4.714285714285714,0.42857142857142855,0.0,65.71428571428571,clouds
2018-03-17 10:00:00+00:00,9.061666666666667,1002.3333333333334,73.0,4.5,0.3,0.0,43.333333333333336,clouds
2018-03-17 11:00:00+00:00,9.6133333333334,1001.3333333333334,67.66666666666667,4.666666666666667,0.45,0.0,54.166666666666664,clouds
2018-03-17 12:00:00+00:00,10.903999999999996,1001.6,65.2,5.6,0.72,0.0,50.0,rain
2018-03-17 13:00:00+00:00,11.5,1000.8,66.2,6.6,0.24,0.0,57.0,clouds
2018-03-17 14:00:00+00:00,11.01400000000001,999.8,65.8,6.4,0.24,0.0,47.0,clouds
2018-03-17 15:00:00+00:00,11.089999999999975,999.4,64.8,5.4,0.18,0.0,61.0,clouds
2018-03-17 16:00:00+00:00,10.541666666666686,999.0,67.16666666666667,6.0,0.6,0.0,51.666666666666664,clouds
2018-03-17 17:00:00+00:00,10.289999999999964,999.0,77.4,5.6,0.24,0.0,43.0,clouds
2018-03-17 18:00:00+00:00,10.342000000000041,999.0,75.6,4.8,0.24,0.0,50.0,clouds
2018-03-17 19:00:00+00:00,9.574000000000012,999.2,75.8,5.2,0.18,0.0,49.0,clouds
2018-03-17 20:00:00+00:00,9.26400000000001,999.2,81.0,5.2,0.18,0.0,23.0,clouds
2018-03-17 21:00:00+00:00,9.350000000000023,999.2,81.0,5.0,0.18,0.0,38.0,clouds
2018-03-17 22:00:00+00:00,8.672000000000025,999.8,79.4,3.4,0.36,0.0,34.0,clear
2018-03-17 23:00:00+00:00,8.03000000000003,999.8,72.0,2.4,0.12,0.0,31.2,clouds
2018-03-18 00:00:00+00:00,7.718000000000018,1000.0,81.6,2.2,0.06,0.0,41.6,clouds
2018-03-18 01:00:00+00:00,7.3040000000000305,1000.0,84.0,2.4,0.06,0.0,30.4,clouds
2018-03-18 02:00:00+00:00,7.026000000000067,1000.4,85.4,2.6,0.12,0.0,44.8,clouds
2018-03-18 03:00:00+00:00,7.358000000000004,1000.0,78.6,2.6,0.06,0.0,32.8,clouds
2018-03-18 04:00:00+00:00,6.69399999999996,1000.0,80.4,1.8,0.06,0.0,34.4,clouds
2018-03-18 05:00:00+00:00,6.726000000000056,1000.4,80.6,2.2,0.24,0.0,35.6,clear
2018-03-18 06:00:00+00:00,6.75,1000.8,85.2,2.8,0.36,0.0,35.6,clear
2018-03-18 07:00:00+00:00,6.430000000000064,1001.8,83.8,2.2,0.36,0.0,35.6,clear
2018-03-18 08:00:00+00:00,7.410000000000082,1002.2,75.4,2.0,0.06,0.0,34.0,clouds
2018-03-18 09:00:00+00:00,8.155999999999949,1003.2,74.2,3.6,0.06,0.0,38.0,clouds
2018-03-18 10:00:00+00:00,9.652000000000044,1003.6,66.6,3.4,0.06,0.0,38.0,clouds
2018-03-18 11:00:00+00:00,10.843999999999994,1004.2,61.2,4.2,0.06,0.0,42.0,clouds
2018-03-18 12:00:00+00:00,11.910000000000082,1004.4,66.8,3.0,0.06,0.0,42.0,clouds
2018-03-18 13:00:00+00:00,13.077999999999975,1004.4,50.6,4.8,0.0,0.0,39.0,clouds
2018-03-18 14:00:00+00:00,13.050000000000011,1004.2,60.4,5.0,0.0,0.0,39.0,clouds
2018-03-18 15:00:00+00:00,13.534000000000049,1004.2,51.0,4.6,0.0,0.0,43.0,clouds
2018-03-18 16:00:00+00:00,13.182000000000016,1004.6,48.0,6.6,0.06,0.0,28.0,clouds
2018-03-18 17:00:00+00:00,13.122000000000071,1005.2,46.4,5.8,0.0,0.0,32.0,clouds
2018-03-18 18:00:00+00:00,13.54600000000005,1005.8,56.2,4.2,0.06,0.0,28.0,clouds
2018-03-18 19:00:00+00:00,11.577999999999975,1007.0,56.4,2.8,0.0,0.0,31.0,clouds
2018-03-18 20:00:00+00:00,10.484000000000037,1007.8,60.4,3.6,0.06,0.0,12.0,clear
2018-03-18 21:00:00+00:00,9.354000000000042,1008.6,65.4,3.4,0.0,0.0,12.0,clear
2018-03-18 22:00:00+00:00,8.708000000000027,1009.4,66.4,2.2,0.0,0.0,8.0,clear
2018-03-18 23:00:00+00:00,8.03000000000003,1009.8,69.4,1.8,0.0,0.0,4.0,clear
2018-03-19 00:00:00+00:00,7.653999999999996,1009.8,82.0,2.6,0.0,0.0,0.0,clear
2018-03-19 01:00:00+00:00,7.246000000000038,1009.8,76.0,2.0,0.0,0.0,4.0,clear
2018-03-19 02:00:00+00:00,6.842000000000041,1009.8,80.8,2.8,0.0,0.0,0.0,clear
2018-03-19 03:00:00+00:00,6.627999999999986,1009.6,86.2,2.6,0.0,0.0,0.0,clear
2018-03-19 04:00:00+00:00,6.242000000000019,1009.2,87.6,1.4,0.0,0.0,15.0,clear
2018-03-19 05:00:00+00:00,5.45599999999996,1009.0,88.8,1.4,0.0,0.0,4.0,clear
2018-03-19 06:00:00+00:00,5.8279999999999745,1008.8,82.2,2.0,0.0,0.0,4.0,clear
2018-03-19 07:00:00+00:00,6.380000000000052,1009.0,80.0,2.6,0.0,0.0,15.0,clear
2018-03-19 08:00:00+00:00,6.589999999999975,1009.4,78.0,2.8,0.0,0.0,12.0,clear
2018-03-19 09:00:00+00:00,8.0,1009.2,72.0,3.2,0.06,0.0,27.0,clouds
2018-03-19 10:00:00+00:00,7.68428571428575,1009.2857142857143,78.14285714285714,5.714285714285714,0.17142857142857143,0.0,51.42857142857143,clouds
2018-03-19 11:00:00+00:00,8.355714285714328,1008.2857142857143,75.14285714285714,5.285714285714286,0.5142857142857143,0.0,55.714285714285715,clouds
2018-03-19 12:00:00+00:00,9.052857142857192,1007.8571428571429,75.28571428571429,7.571428571428571,0.5142857142857143,0.0,65.71428571428571,clouds
2018-03-19 13:00:00+00:00,10.181666666666729,1007.1666666666666,72.5,6.666666666666667,1.05,0.0,64.16666666666667,clouds
2018-03-19 14:00:00+00:00,10.16833333333335,1006.3333333333334,72.5,7.166666666666667,1.05,0.0,61.666666666666664,clouds
2018-03-19 15:00:00+00:00,11.458000000000027,1006.2,64.8,7.4,0.18,0.0,50.0,rain
2018-03-19 16:00:00+00:00,11.580000000000041,1006.0,70.83333333333333,6.333333333333333,0.6,0.0,68.33333333333333,rain
2018-03-19 17:00:00+00:00,9.258333333333383,1005.3333333333334,72.66666666666667,6.833333333333333,0.3,0.0,65.83333333333333,rain
2018-03-19 18:00:00+00:00,9.68833333333339,1006.1666666666666,83.5,4.0,0.5499999999999999,0.0,69.16666666666667,rain
2018-03-19 19:00:00+00:00,7.2099999999999795,1006.1666666666666,84.5,4.0,0.35000000000000003,0.0,38.333333333333336,clouds
2018-03-19 20:00:00+00:00,6.8366666666667015,1007.0,81.16666666666667,3.6666666666666665,0.09999999999999999,0.0,41.666666666666664,clouds
2018-03-19 21:00:00+00:00,7.44399999999996,1006.8,76.2,5.2,0.0,0.0,35.0,clouds
2018-03-19 22:00:00+00:00,6.9500000000000455,1007.6,75.0,4.2,0.06,0.0,31.0,clear
2018-03-19 23:00:00+00:00,6.279999999999973,1008.0,70.0,4.8,0.06,0.0,40.6,clouds
2018-03-20 00:00:00+00:00,5.4640000000000555,1008.2,73.6,4.2,0.6,0.0,40.0,clear
2018-03-20 01:00:00+00:00,4.8279999999999745,1008.4,69.8,3.2,0.18,0.0,41.6,clear
2018-03-20 02:00:00+00:00,4.454000000000008,1008.8,78.2,3.2,0.18,0.0,51.8,clear
2018-03-20 03:00:00+00:00,4.344000000000051,1009.2,74.4,4.2,0.18,0.0,51.4,clear
2018-03-20 04:00:00+00:00,3.915999999999997,1009.0,76.4,3.4,0.6,0.0,51.4,clear
2018-03-20 05:00:00+00:00,3.785000000000025,1010.0,74.66666666666667,4.333333333333333,0.25,0.0,52.5,clear
2018-03-20 06:00:00+00:00,3.685000000000059,1010.6666666666666,78.66666666666667,4.0,0.25,0.0,56.166666666666664,snow
2018-03-20 07:00:00+00:00,3.748333333333335,1011.3333333333334,79.66666666666667,4.0,0.25,0.0,40.833333333333336,rain
2018-03-20 08:00:00+00:00,4.303333333333342,1012.3333333333334,78.0,5.0,0.09999999999999999,0.0,38.333333333333336,clouds
2018-03-20 09:00:00+00:00,5.566666666666663,1013.1666666666666,68.16666666666667,5.166666666666667,0.25,0.0,38.333333333333336,clouds
2018-03-20 10:00:00+00:00,6.963999999999942,1013.0,67.2,5.0,0.06,0.0,27.0,clouds
2018-03-20 11:00:00+00:00,7.898000000000025,1013.4,57.0,5.0,0.06,0.0,38.0,clouds
2018-03-20 12:00:00+00:00,8.858000000000004,1013.8,52.6,4.8,0.06,0.0,42.0,clouds
2018-03-20 13:00:00+00:00,9.58200000000005,1014.2,49.4,5.8,0.24,0.0,46.0,clouds
2018-03-20 14:00:00+00:00,9.658000000000015,1014.6,49.4,5.2,0.06,0.0,31.0,clouds
2018-03-20 15:00:00+00:00,9.78000000000003,1014.6,53.6,5.4,0.18,0.0,31.0,clouds
2018-03-20 16:00:00+00:00,10.920000000000016,1015.0,44.0,6.0,0.0,0.0,38.0,clouds
2018-03-20 17:00:00+00:00,10.488000000000056,1015.2,46.0,5.6,0.0,0.0,27.0,clouds
2018-03-20 18:00:00+00:00,9.956000000000017,1016.0,50.2,5.6,0.0,0.0,31.0,clouds
2018-03-20 19:00:00+00:00,8.658000000000015,1017.4,46.6,4.0,0.0,0.0,23.0,clouds
2018-03-20 20:00:00+00:00,7.7520000000000095,1018.4,50.4,3.8,0.0,0.0,23.0,clouds
2018-03-20 21:00:00+00:00,6.6299999999999955,1019.2,55.6,2.8,0.0,0.0,19.0,clear
2018-03-20 22:00:00+00:00,5.706000000000017,1019.8,73.4,3.6,0.0,0.0,8.0,clear
2018-03-20 23:00:00+00:00,5.346666666666692,1022.0,64.66666666666667,3.5,0.09999999999999999,0.0,28.333333333333332,clear
2018-03-21 00:00:00+00:00,5.188000000000045,1020.6,67.0,4.2,0.0,0.0,15.0,clear
2018-03-21 01:00:00+00:00,4.5540000000000305,1021.0,59.6,4.2,0.0,0.0,15.0,clear
2018-03-21 02:00:00+00:00,3.8800000000000523,1021.2,66.4,3.2,0.06,0.0,18.0,clear
2018-03-21 03:00:00+00:00,3.5860000000000127,1020.8,67.6,2.8,0.18,0.0,18.4,clear
2018-03-21 04:00:00+00:00,3.576000000000022,1020.8,64.4,3.4,0.0,0.0,8.0,clear
2018-03-21 05:00:00+00:00,3.8940000000000055,1021.2,65.6,4.6,0.0,0.0,8.0,clear
2018-03-21 06:00:00+00:00,3.274000000000001,1021.4,60.8,2.4,0.0,0.0,8.0,clear
2018-03-21 07:00:00+00:00,3.197999999999979,1022.2,68.6,3.0,0.0,0.0,8.0,clear
2018-03-21 08:00:00+00:00,4.843999999999994,1022.4,59.0,2.0,0.0,0.0,19.0,clear
2018-03-21 09:00:00+00:00,7.45599999999996,1023.2,50.0,2.0,0.0,0.0,19.0,clear
2018-03-21 10:00:00+00:00,9.136000000000024,1023.4,44.6,3.6,0.0,0.0,19.0,clear
2018-03-21 11:00:00+00:00,10.057999999999993,1023.4,35.4,3.8,0.0,0.0,12.0,clear
2018-03-21 12:00:00+00:00,10.81000000000006,1022.6,35.2,3.2,0.0,0.0,16.0,clouds
2018-03-21 13:00:00+00:00,12.430000000000007,1022.4,43.8,3.8,0.0,0.0,23.0,clouds
2018-03-21 14:00:00+00:00,12.426000000000045,1022.2,31.6,5.6,0.0,0.0,23.0,clouds
2018-03-21 15:00:00+00:00,12.189999999999998,1022.2,41.4,5.0,0.0,0.0,27.0,clouds
2018-03-21 16:00:00+00:00,11.720000000000027,1022.4,41.2,5.8,0.0,0.0,27.0,clouds
2018-03-21 17:00:00+00:00,11.514000000000067,1022.6,41.2,3.8,0.0,0.0,20.0,clouds
2018-03-21 18:00:00+00:00,10.741999999999962,1023.0,41.0,3.6,0.0,0.0,16.0,clouds
2018-03-21 19:00:00+00:00,9.578000000000031,1023.4,46.4,3.0,0.0,0.0,16.8,clear
2018-03-21 20:00:00+00:00,8.918000000000063,1024.2,43.8,4.2,0.0,0.0,8.0,clear
2018-03-21 21:00:00+00:00,7.403999999999996,1024.6,53.2,3.4,0.0,0.0,15.0,clear
2018-03-21 22:00:00+00:00,7.150000000000034,1024.6,52.0,3.2,0.0,0.0,15.0,clear
2018-03-21 23:00:00+00:00,6.602000000000032,1024.8,50.4,2.6,0.0,0.0,15.0,clear
2018-03-22 00:00:00+00:00,5.939999999999998,1024.8,50.2,2.8,0.0,0.0,15.0,clear
2018-03-22 01:00:00+00:00,5.646000000000015,1024.6,52.4,3.8,0.06,0.0,18.4,clear
2018-03-22 02:00:00+00:00,4.590000000000032,1024.6,59.0,2.8,0.0,0.0,15.0,clear
2018-03-22 03:00:00+00:00,4.1159999999999854,1024.0,58.8,3.0,0.0,0.0,16.6,clear
2018-03-22 04:00:00+00:00,3.636000000000024,1023.8,67.6,2.2,0.0,0.0,16.6,clear
2018-03-22 05:00:00+00:00,3.0819999999999936,1023.6,73.0,1.4,0.0,0.0,15.0,clear
2018-03-22 06:00:00+00:00,2.4840000000000373,1023.4,74.2,1.8,0.0,0.0,15.0,clear
2018-03-22 07:00:00+00:00,2.697999999999979,1023.6,70.0,2.4,0.0,0.0,15.0,clear
2018-03-22 08:00:00+00:00,3.9680000000000746,1024.0,61.2,1.4,0.0,0.0,15.0,clear
2018-03-22 09:00:00+00:00,6.726000000000056,1024.0,49.2,1.6,0.0,0.0,15.0,clear
2018-03-22 10:00:00+00:00,8.466000000000008,1023.8,42.4,2.4,0.0,0.0,19.0,clear
2018-03-22 11:00:00+00:00,9.700000000000045,1023.6,38.6,1.8,0.0,0.0,19.0,clear
2018-03-22 12:00:00+00:00,10.789999999999964,1023.0,35.0,2.8,0.0,0.0,19.0,clear
2018-03-22 13:00:00+00:00,11.855999999999995,1022.0,34.0,2.8,0.0,0.0,19.0,clear
2018-03-22 14:00:00+00:00,12.662000000000035,1021.2,33.0,3.4,0.0,0.0,19.0,clear
2018-03-22 15:00:00+00:00,13.412000000000035,1020.4,34.6,2.8,0.0,0.0,19.0,clear
2018-03-22 16:00:00+00:00,14.04600000000005,1019.6,34.6,3.6,0.0,0.0,15.0,clear
2018-03-22 17:00:00+00:00,13.880000000000052,1019.0,35.2,3.8,0.0,0.0,8.0,clear
2018-03-22 18:00:00+00:00,14.039999999999964,1018.8,37.6,4.4,0.0,0.0,0.0,clear
2018-03-22 19:00:00+00:00,11.897999999999968,1018.6,46.0,3.8,0.0,0.0,0.0,clear
2018-03-22 20:00:00+00:00,10.146000000000015,1018.8,52.2,2.8,0.0,0.0,0.0,clear
2018-03-22 21:00:00+00:00,8.655999999999949,1019.0,57.6,3.0,0.0,0.0,0.0,clear
2018-03-22 22:00:00+00:00,7.872000000000071,1018.8,63.8,1.8,0.0,0.0,0.0,clear
2018-03-22 23:00:00+00:00,6.731999999999971,1018.4,68.0,2.0,0.0,0.0,0.0,clear
2018-03-23 00:00:00+00:00,6.246000000000038,1018.0,68.0,1.4,0.0,0.0,4.8,clear
2018-03-23 01:00:00+00:00,5.566000000000031,1017.4,66.6,2.2,0.0,0.0,11.2,clear
2018-03-23 02:00:00+00:00,5.19399999999996,1016.8,71.0,2.0,0.0,0.0,20.8,clear
2018-03-23 03:00:00+00:00,4.882000000000005,1016.6,70.2,1.6,0.0,0.0,16.0,clear
2018-03-23 04:00:00+00:00,4.846000000000004,1016.0,72.4,1.2,0.0,0.0,15.0,clear
2018-03-23 05:00:00+00:00,4.336000000000013,1015.8,75.0,1.4,0.0,0.0,15.0,clear
2018-03-23 06:00:00+00:00,4.504000000000019,1015.6,75.8,1.4,0.06,0.0,15.0,clear
2018-03-23 07:00:00+00:00,4.843999999999994,1015.4,72.2,1.6,0.06,0.0,19.0,clear
2018-03-23 08:00:00+00:00,6.467600000000061,1015.4,70.8,1.4,0.06,0.0,20.6,clear
2018-03-23 09:00:00+00:00,8.710000000000036,1015.2,65.2,2.8,0.0,0.0,26.0,clear
2018-03-23 10:00:00+00:00,10.26400000000001,1014.8,71.8,3.8,0.0,0.0,41.0,clouds
2018-03-23 11:00:00+00:00,11.382000000000005,1013.8,73.6,3.8,0.0,0.0,41.0,clouds
2018-03-23 12:00:00+00:00,12.939999999999998,1013.2,59.2,3.6,0.0,0.0,38.0,clouds
2018-03-23 13:00:00+00:00,14.183999999999969,1012.4,57.0,3.8,0.0,0.0,49.0,clouds
2018-03-23 14:00:00+00:00,14.984000000000037,1010.8,55.6,4.4,0.0,0.0,38.0,clouds
2018-03-23 15:00:00+00:00,15.230000000000018,1009.6,58.8,5.8,0.24,0.0,38.0,clouds
2018-03-23 16:00:00+00:00,13.57428571428568,1010.1428571428571,70.28571428571429,5.571428571428571,0.9428571428571428,0.0,52.857142857142854,clouds
2018-03-23 17:00:00+00:00,13.981999999999971,1007.6,64.2,5.4,0.18,0.0,44.0,clouds
2018-03-23 18:00:00+00:00,12.804285714285754,1008.4285714285714,73.57142857142857,6.571428571428571,0.5142857142857143,0.0,57.142857142857146,clouds
2018-03-23 19:00:00+00:00,12.438333333333333,1006.0,73.16666666666667,4.833333333333333,0.35000000000000003,0.0,44.166666666666664,clouds
2018-03-23 20:00:00+00:00,12.846000000000004,1005.2,73.2,5.0,0.0,0.0,49.2,clouds
2018-03-23 21:00:00+00:00,12.066000000000031,1004.6,79.6,5.0,0.18,0.0,46.2,clouds
2018-03-23 22:00:00+00:00,11.276000000000067,1004.4,82.0,6.0,0.18,0.0,42.0,clouds
2018-03-23 23:00:00+00:00,10.73599999999999,1003.2,81.0,5.8,0.24,0.0,49.0,clouds
2018-03-24 00:00:00+00:00,10.513999999999953,1002.2,77.6,5.8,0.18,0.0,53.0,clouds
2018-03-24 01:00:00+00:00,10.355999999999995,1001.4,72.0,5.8,0.18,0.0,54.0,clouds
2018-03-24 02:00:00+00:00,10.649999999999977,1001.5,75.16666666666667,6.333333333333333,0.15,0.0,62.5,clouds
2018-03-24 03:00:00+00:00,9.715000000000032,1001.8333333333334,71.16666666666667,5.166666666666667,0.3,0.0,41.666666666666664,clouds
2018-03-24 04:00:00+00:00,8.761666666666713,998.6666666666666,80.5,4.833333333333333,0.15,0.0,46.666666666666664,clouds
2018-03-24 05:00:00+00:00,7.981999999999971,999.8,67.6,5.6,0.06,0.0,38.0,clouds
2018-03-24 06:00:00+00:00,7.514000000000067,999.8,68.4,6.2,0.06,0.0,42.0,clouds
2018-03-24 07:00:00+00:00,7.438262500000064,1000.6,76.6,5.2,0.41999999999999993,0.0,38.2,rain
2018-03-24 08:00:00+00:00,8.090137500000026,1000.6,74.4,5.6,0.41999999999999993,0.0,36.8,rain
2018-03-24 09:00:00+00:00,8.606200000000058,1000.8,72.4,6.4,0.5399999999999999,0.0,48.2,rain
2018-03-24 10:00:00+00:00,9.303331249999985,1001.0,70.2,6.6,0.5399999999999999,0.0,42.8,rain
2018-03-24 11:00:00+00:00,9.864662500000065,1001.2,68.2,7.4,0.5399999999999999,0.0,49.8,rain
2018-03-24 12:00:00+00:00,10.647000000000048,1000.8,60.2,8.0,0.41999999999999993,0.0,43.4,rain
2018-03-24 13:00:00+00:00,10.735000000000014,1000.1666666666666,62.666666666666664,7.5,0.5,0.0,50.833333333333336,rain
2018-03-24 14:00:00+00:00,11.196666666666658,1000.3333333333334,68.5,7.666666666666667,0.35000000000000003,0.0,55.833333333333336,clouds
2018-03-24 15:00:00+00:00,12.30400000000003,1001.6,62.6,9.8,0.18,0.0,56.0,clouds
2018-03-24 16:00:00+00:00,11.759999999999991,1002.2,60.8,9.4,0.24,0.0,56.0,clouds
2018-03-24 17:00:00+00:00,11.246000000000038,1002.4,61.0,8.8,0.24,0.0,46.0,clouds
2018-03-24 18:00:00+00:00,10.391666666666708,1001.6666666666666,69.33333333333333,7.5,0.45,0.0,55.833333333333336,clouds
2018-03-24 19:00:00+00:00,9.720000000000084,1002.3333333333334,73.16666666666667,5.333333333333333,0.6,0.0,49.833333333333336,rain
2018-03-24 20:00:00+00:00,10.204000000000008,1003.8,66.6,6.4,0.12,0.0,52.4,clouds
2018-03-24 21:00:00+00:00,9.826000000000022,1004.6,68.8,6.4,0.24,0.0,48.0,clear
