time,temp,pressure,humidity,wind_speed,rain_1h,snow_3h,clouds_all,weather_main,price_actual,month,week
2018-01-01 00:00:00+00:00,10.5,1026.6,60.0,3.2,0.0,0.0,4.0,clear,19.02,1,1
2018-01-01 01:00:00+00:00,10.0,1027.0,68.0,3.6,0.0,0.0,0.0,clear,17.9,1,1
2018-01-01 02:00:00+00:00,9.3,1027.4,76.2,3.6,0.0,0.0,0.0,clear,20.88,1,1
2018-01-01 03:00:00+00:00,8.8,1027.8,71.0,4.2,0.0,0.0,4.0,clear,18.83,1,1
2018-01-01 04:00:00+00:00,8.6,1028.2,63.6,3.6,0.0,0.0,1.6,clear,15.8,1,1
2018-01-01 05:00:00+00:00,7.8,1028.2,71.6,2.6,0.0,0.0,0.0,clear,18.7,1,1
2018-01-01 06:00:00+00:00,7.1,1028.2,67.6,2.4,0.0,0.0,4.0,clear,19.97,1,1
2018-01-01 07:00:00+00:00,6.9,1028.8,67.0,3.6,0.0,0.0,0.0,clear,21.91,1,1
2018-01-01 08:00:00+00:00,6.8,1029.6,82.4,2.4,0.0,0.0,12.0,clear,17.82,1,1
2018-01-01 09:00:00+00:00,7.1,1030.0,70.8,3.2,0.0,0.0,8.0,clear,14.63,1,1
2018-01-01 10:00:00+00:00,9.2,1030.0,64.0,4.8,0.0,0.0,0.0,clear,14.69,1,1
2018-01-01 11:00:00+00:00,10.8,1030.2,58.4,5.2,0.0,0.0,4.0,clear,14.0,1,1
2018-01-01 12:00:00+00:00,11.9,1030.0,53.8,6.4,0.0,0.0,12.0,clear,14.14,1,1
2018-01-01 13:00:00+00:00,12.5,1028.8,50.0,5.8,0.0,0.0,4.0,clear,17.69,1,1
2018-01-01 14:00:00+00:00,13.6,1027.0,46.0,6.8,0.0,0.0,4.0,clear,17.62,1,1
2018-01-01 15:00:00+00:00,14.0,1026.8,49.0,5.4,0.18,0.0,23.0,clear,16.99,1,1
2018-01-01 16:00:00+00:00,13.5,1026.8,55.4,4.8,0.06,0.0,30.0,clear,20.66,1,1
2018-01-01 17:00:00+00:00,13.3,1026.6,58.2,6.2,0.18,0.0,19.0,clear,28.2,1,1
2018-01-01 18:00:00+00:00,12.5,1027.6,62.0,5.6,0.18,0.0,30.0,clear,32.37,1,1
2018-01-01 19:00:00+00:00,11.8,1027.6,64.0,5.0,0.06,0.0,30.0,clear,30.39,1,1
2018-01-01 20:00:00+00:00,11.7,1028.2,67.0,5.0,0.06,0.0,30.0,clear,32.2,1,1
2018-01-01 21:00:00+00:00,10.7,1028.4,67.4,5.4,0.06,0.0,19.0,clear,32.9,1,1
2018-01-01 22:00:00+00:00,10.9,1028.4,70.4,4.6,0.06,0.0,15.0,clear,26.95,1,1
2018-01-01 23:00:00+00:00,10.6,1028.6,70.4,4.6,0.18,0.0,19.0,clear,29.42,1,1
2018-01-02 00:00:00+00:00,9.9,1029.0,74.4,3.2,0.06,0.0,15.0,clear,23.58,1,1
2018-01-02 01:00:00+00:00,9.8,1028.4,73.4,4.6,0.06,0.0,21.6,clear,20.21,1,1
2018-01-02 02:00:00+00:00,9.9,1028.6,77.4,4.2,0.06,0.0,18.4,clear,18.58,1,1
2018-01-02 03:00:00+00:00,8.8,1028.3333333333333,82.5,3.0,0.09999999999999999,0.0,6.666666666666667,clear,17.8,1,1
2018-01-02 04:00:00+00:00,8.6,1028.2,75.8,2.8,0.0,0.0,4.0,clear,22.02,1,1
2018-01-02 05:00:00+00:00,8.8,1027.8,74.6,3.4,0.0,0.0,15.0,clear,35.01,1,1
2018-01-02 06:00:00+00:00,8.7,1027.8,74.2,3.0,0.06,0.0,15.0,clear,50.65,1,1
2018-01-02 07:00:00+00:00,9.0,1028.2,74.2,2.0,0.06,0.0,23.0,clear,58.61,1,1
2018-01-02 08:00:00+00:00,8.4,1028.8,73.6,3.0,0.06,0.0,23.0,clouds,57.43,1,1
2018-01-02 09:00:00+00:00,9.0,1029.8,74.8,2.6,0.06,0.0,23.0,clouds,60.31,1,1
2018-01-02 10:00:00+00:00,9.6,1030.4,76.2,4.2,0.06,0.0,23.0,clouds,58.48,1,1
2018-01-02 11:00:00+00:00,11.9,1030.2,72.0,4.6,0.18,0.0,23.0,clouds,57.08,1,1
2018-01-02 12:00:00+00:00,13.1,1030.0,66.0,4.0,0.06,0.0,23.0,clouds,56.33,1,1
2018-01-02 13:00:00+00:00,13.8,1029.4,64.0,4.6,0.06,0.0,34.0,clouds,56.54,1,1
2018-01-02 14:00:00+00:00,14.7,1028.2,61.8,3.6,0.0,0.0,30.0,clouds,55.13,1,1
2018-01-02 15:00:00+00:00,15.6,1028.2,59.2,3.8,0.0,0.0,16.0,clouds,54.64,1,1
2018-01-02 16:00:00+00:00,15.7,1027.8,59.0,3.8,0.0,0.0,31.0,clouds,57.35,1,1
2018-01-02 17:00:00+00:00,15.6,1028.0,59.2,3.2,0.0,0.0,31.0,clouds,61.67,1,1
2018-01-02 18:00:00+00:00,14.4,1028.4,67.8,3.4,0.0,0.0,27.0,clouds,62.34,1,1
2018-01-02 19:00:00+00:00,12.9,1028.4,75.6,2.2,0.0,0.0,23.0,clouds,64.51,1,1
2018-01-02 20:00:00+00:00,12.7,1028.8,75.4,3.6,0.0,0.0,20.6,clear,63.33,1,1
2018-01-02 21:00:00+00:00,12.0,1028.6,75.0,2.0,0.0,0.0,9.6,clear,59.09,1,1
2018-01-02 22:00:00+00:00,12.0,1029.0,76.8,3.2,0.0,0.0,9.6,clear,48.64,1,1
2018-01-02 23:00:00+00:00,11.2,1028.6,80.8,2.4,0.0,0.0,12.0,clear,22.7,1,1
2018-01-03 00:00:00+00:00,11.7,1029.2,79.0,3.8,0.0,0.0,19.0,clear,17.25,1,1
2018-01-03 01:00:00+00:00,11.6,1028.6,78.2,2.2,0.0,0.0,4.0,clear,15.01,1,1
2018-01-03 02:00:00+00:00,11.8,1028.4,81.0,3.8,0.0,0.0,30.2,clear,12.6,1,1
2018-01-03 03:00:00+00:00,12.2,1028.2,77.2,2.2,0.0,0.0,45.4,clouds,12.4,1,1
2018-01-03 04:00:00+00:00,12.4,1028.6,81.0,3.4,0.0,0.0,40.4,clouds,14.92,1,1
2018-01-03 05:00:00+00:00,12.4,1028.2,80.2,3.0,0.0,0.0,43.4,clouds,23.01,1,1
2018-01-03 06:00:00+00:00,10.8,1028.5,83.66666666666667,2.5,0.0,0.0,54.5,clouds,47.4,1,1
2018-01-03 07:00:00+00:00,11.3,1029.0,82.33333333333333,3.1666666666666665,0.0,0.0,42.833333333333336,clouds,60.64,1,1
2018-01-03 08:00:00+00:00,11.4,1029.6666666666667,84.33333333333333,2.3333333333333335,0.0,0.0,60.833333333333336,clouds,61.65,1,1
2018-01-03 09:00:00+00:00,12.1,1029.6666666666667,83.66666666666667,2.0,0.0,0.0,58.333333333333336,clouds,63.48,1,1
2018-01-03 10:00:00+00:00,13.2,1030.0,83.16666666666667,4.0,0.0,0.0,55.0,clouds,61.69,1,1
2018-01-03 11:00:00+00:00,14.0,1030.3333333333333,80.5,4.666666666666667,0.0,0.0,55.833333333333336,clouds,61.06,1,1
2018-01-03 12:00:00+00:00,16.5,1029.4,71.4,4.0,0.0,0.0,52.0,clouds,59.23,1,1
2018-01-03 13:00:00+00:00,16.3,1029.5,73.33333333333333,3.6666666666666665,0.0,0.0,47.5,clouds,58.87,1,1
2018-01-03 14:00:00+00:00,17.2,1027.6,67.8,5.2,0.0,0.0,27.0,clouds,57.6,1,1
2018-01-03 15:00:00+00:00,17.8,1027.2,67.2,4.2,0.06,0.0,27.0,clouds,56.35,1,1
2018-01-03 16:00:00+00:00,17.7,1027.0,64.0,3.6,0.06,0.0,27.0,clouds,58.57,1,1
2018-01-03 17:00:00+00:00,17.2,1026.8,70.8,2.8,0.0,0.0,31.0,clouds,62.88,1,1
2018-01-03 18:00:00+00:00,15.7,1026.8,70.4,2.2,0.0,0.0,16.0,clouds,62.54,1,1
2018-01-03 19:00:00+00:00,14.8,1027.2,75.2,2.4,0.06,0.0,20.0,clouds,63.04,1,1
2018-01-03 20:00:00+00:00,14.6,1027.4,79.2,3.0,0.0,0.0,23.0,clouds,61.77,1,1
2018-01-03 21:00:00+00:00,14.3,1027.4,81.0,3.0,0.0,0.0,16.0,clouds,59.29,1,1
2018-01-03 22:00:00+00:00,13.8,1027.4,81.0,3.4,0.0,0.0,20.0,clouds,50.74,1,1
2018-01-03 23:00:00+00:00,13.7,1027.0,80.2,3.0,0.0,0.0,27.0,clouds,36.5,1,1
2018-01-04 00:00:00+00:00,12.3,1027.3333333333333,83.0,3.6666666666666665,0.0,0.0,23.333333333333332,clouds,17.22,1,1
2018-01-04 01:00:00+00:00,12.5,1027.1666666666667,82.83333333333333,3.3333333333333335,0.0,0.0,13.333333333333334,mist,12.96,1,1
2018-01-04 02:00:00+00:00,13.4,1025.8,85.2,2.4,0.0,0.0,34.0,clear,12.28,1,1
2018-01-04 03:00:00+00:00,13.3,1025.8,81.4,3.6,0.0,0.0,44.0,clouds,13.72,1,1
2018-01-04 04:00:00+00:00,13.2,1025.4,80.6,2.0,0.0,0.0,55.0,clouds,19.94,1,1
2018-01-04 05:00:00+00:00,13.3,1025.2,81.4,2.8,0.0,0.0,44.0,clouds,30.29,1,1
2018-01-04 06:00:00+00:00,12.8,1025.3333333333333,84.0,1.6666666666666667,0.0,0.0,46.666666666666664,clear,40.25,1,1
2018-01-04 07:00:00+00:00,12.9,1025.3333333333333,82.16666666666667,3.5,0.0,0.0,51.666666666666664,clouds,55.12,1,1
2018-01-04 08:00:00+00:00,12.5,1025.5,83.66666666666667,3.1666666666666665,0.0,0.0,55.0,clouds,56.32,1,1
2018-01-04 09:00:00+00:00,12.2,1025.3333333333333,85.0,2.8333333333333335,0.0,0.0,55.0,clouds,57.75,1,1
2018-01-04 10:00:00+00:00,13.6,1025.8333333333333,78.5,4.5,0.0,0.0,53.333333333333336,clouds,57.08,1,1
2018-01-04 11:00:00+00:00,16.8,1025.0,69.0,4.2,0.0,0.0,45.0,clouds,56.58,1,1
2018-01-04 12:00:00+00:00,17.0,1024.0,64.6,4.0,0.0,0.0,41.0,clouds,55.28,1,1
2018-01-04 13:00:00+00:00,17.5,1023.4,62.0,6.0,0.0,0.0,45.0,clouds,53.47,1,1
2018-01-04 14:00:00+00:00,18.5,1022.2,57.8,4.4,0.0,0.0,38.0,clouds,52.87,1,1
2018-01-04 15:00:00+00:00,17.6,1021.4,60.0,4.0,0.0,0.0,45.0,clouds,52.4,1,1
2018-01-04 16:00:00+00:00,17.6,1021.0,59.0,4.8,0.0,0.0,34.0,clouds,57.71,1,1
2018-01-04 17:00:00+00:00,16.5,1021.0,62.2,5.6,0.0,0.0,38.0,clouds,59.34,1,1
2018-01-04 18:00:00+00:00,15.0,1021.2,69.4,3.4,0.0,0.0,26.0,clouds,58.13,1,1
2018-01-04 19:00:00+00:00,14.2,1021.6,70.8,3.6,0.0,0.0,26.0,clear,58.66,1,1
2018-01-04 20:00:00+00:00,14.5,1020.4,67.0,3.8,0.0,0.0,22.0,clear,57.99,1,1
2018-01-04 21:00:00+00:00,14.4,1020.4,66.2,4.4,0.0,0.0,22.0,clear,56.78,1,1
2018-01-04 22:00:00+00:00,13.9,1020.0,68.2,4.4,0.0,0.0,22.0,clear,49.69,1,1
2018-01-04 23:00:00+00:00,13.8,1019.4,68.6,3.6,0.0,0.0,18.0,clear,38.47,1,1
2018-01-05 00:00:00+00:00,13.4,1019.2,70.4,3.4,0.0,0.0,20.4,clear,23.57,1,1
2018-01-05 01:00:00+00:00,13.8,1017.8,68.4,4.8,0.0,0.0,33.0,clear,16.24,1,1
2018-01-05 02:00:00+00:00,13.0,1017.6,72.0,4.6,0.06,0.0,41.4,clear,14.22,1,1
2018-01-05 03:00:00+00:00,12.8,1017.0,73.0,4.0,0.0,0.0,41.0,clouds,13.62,1,1
2018-01-05 04:00:00+00:00,12.3,1015.0,72.2,3.0,0.0,0.0,33.0,clear,21.44,1,1
2018-01-05 05:00:00+00:00,12.6,1014.4,72.6,3.8,0.0,0.0,33.0,clear,32.25,1,1
2018-01-05 06:00:00+00:00,12.5,1014.8,72.8,4.6,0.0,0.0,45.0,clouds,47.08,1,1
2018-01-05 07:00:00+00:00,12.2,1014.0,71.6,4.6,0.0,0.0,33.0,clear,58.94,1,1
2018-01-05 08:00:00+00:00,11.8,1014.0,77.6,4.4,0.0,0.0,52.0,clouds,59.92,1,1
2018-01-05 09:00:00+00:00,12.4,1014.0,74.2,5.8,0.18,0.0,55.0,clouds,62.46,1,1
2018-01-05 10:00:00+00:00,12.9,1013.8,73.4,3.6,0.06,0.0,52.0,clouds,61.78,1,1
2018-01-05 11:00:00+00:00,13.6,1013.6,72.4,3.0,0.06,0.0,49.0,clouds,61.63,1,1
2018-01-05 12:00:00+00:00,14.4,1011.8,63.8,5.6,0.06,0.0,49.0,clouds,60.11,1,1
2018-01-05 13:00:00+00:00,14.5,1010.6,65.6,5.4,0.06,0.0,52.0,clouds,59.9,1,1
2018-01-05 14:00:00+00:00,15.0,1009.8,62.8,5.4,0.06,0.0,49.0,clouds,60.97,1,1
2018-01-05 15:00:00+00:00,14.9,1008.6,66.8,5.4,0.06,0.0,45.0,clouds,61.71,1,1
2018-01-05 16:00:00+00:00,14.5,1008.4,64.2,5.0,0.24,0.0,45.0,clouds,63.29,1,1
2018-01-05 17:00:00+00:00,12.5,1008.1428571428571,74.71428571428571,4.428571428571429,0.17142857142857143,0.0,51.42857142857143,clouds,67.18,1,1
2018-01-05 18:00:00+00:00,11.8,1007.3333333333334,78.83333333333333,3.0,0.35000000000000003,0.0,53.333333333333336,clouds,67.85,1,1
2018-01-05 19:00:00+00:00,10.8,1007.0,82.0,2.7142857142857144,0.42857142857142855,0.0,56.42857142857143,clouds,69.6,1,1
2018-01-05 20:00:00+00:00,11.8,1006.6,77.0,3.8,0.3,0.0,52.0,rain,68.98,1,1
2018-01-05 21:00:00+00:00,11.3,1006.4,77.4,2.2,0.3,0.0,42.0,rain,64.93,1,1
2018-01-05 22:00:00+00:00,10.7,1005.5,83.66666666666667,3.3333333333333335,0.15,0.0,53.333333333333336,clouds,61.69,1,1
2018-01-05 23:00:00+00:00,9.9,1005.8,83.0,3.8,0.12,0.0,45.0,clear,62.76,1,1
2018-01-06 00:00:00+00:00,9.7,1005.0,83.4,1.8,0.18,0.0,41.4,rain,57.79,1,1
2018-01-06 01:00:00+00:00,9.4,1004.0,87.5,2.5,0.3,0.0,52.833333333333336,rain,51.25,1,1
2018-01-06 02:00:00+00:00,7.8,1003.6,88.4,1.6,0.42000000000000004,0.0,44.6,rain,47.65,1,1
2018-01-06 03:00:00+00:00,6.5,1003.3333333333334,88.83333333333333,2.3333333333333335,0.65,0.0,52.833333333333336,rain,39.23,1,1
2018-01-06 04:00:00+00:00,6.3,1002.3333333333334,91.0,1.5,0.65,0.0,41.166666666666664,rain,38.62,1,1
2018-01-06 05:00:00+00:00,6.1,1001.8,91.8,2.2,0.24,0.0,45.0,clear,38.98,1,1
2018-01-06 06:00:00+00:00,5.8,1001.0,92.0,2.4,0.12,0.0,38.0,clear,44.7,1,1
2018-01-06 07:00:00+00:00,5.9,1000.8333333333334,83.83333333333333,2.0,0.3,0.0,44.166666666666664,rain,50.73,1,1
2018-01-06 08:00:00+00:00,5.7,1000.5,87.66666666666667,2.0,0.39999999999999997,0.0,58.333333333333336,rain,54.88,1,1
2018-01-06 09:00:00+00:00,6.4,1001.0,87.2,2.0,0.3,0.0,71.0,rain,60.5,1,1
2018-01-06 10:00:00+00:00,7.1,1001.2,86.6,1.6,0.24,0.0,70.0,clouds,61.79,1,1
2018-01-06 11:00:00+00:00,6.9,1001.0,82.0,2.6666666666666665,0.35000000000000003,0.0,70.0,clouds,60.79,1,1
2018-01-06 12:00:00+00:00,8.2,1000.3333333333334,81.33333333333333,3.8333333333333335,0.35000000000000003,0.0,56.666666666666664,clouds,57.9,1,1
2018-01-06 13:00:00+00:00,8.8,999.5,81.16666666666667,2.3333333333333335,0.35000000000000003,0.0,65.0,clouds,55.34,1,1
2018-01-06 14:00:00+00:00,9.0,998.6666666666666,80.5,2.6666666666666665,0.45,0.0,65.0,clouds,52.4,1,1
2018-01-06 15:00:00+00:00,8.1,997.8571428571429,83.57142857142857,3.0,0.42857142857142855,0.0,75.71428571428571,clouds,46.01,1,1
2018-01-06 16:00:00+00:00,8.9,998.6666666666666,77.0,3.6666666666666665,0.35000000000000003,0.0,65.0,clouds,51.18,1,1
2018-01-06 17:00:00+00:00,7.2,999.7142857142857,88.42857142857143,2.4285714285714284,0.34285714285714286,0.0,75.71428571428571,clouds,57.17,1,1
2018-01-06 18:00:00+00:00,6.4,998.625,89.125,2.625,0.44999999999999996,0.0,76.625,rain,56.13,1,1
2018-01-06 19:00:00+00:00,5.6,999.375,88.25,3.375,0.44999999999999996,0.0,72.875,rain,57.17,1,1
2018-01-06 20:00:00+00:00,7.2,999.3333333333334,82.16666666666667,2.6666666666666665,0.39999999999999997,0.0,61.333333333333336,rain,56.93,1,1
2018-01-06 21:00:00+00:00,6.5,1000.6666666666666,85.5,1.6666666666666667,0.15,0.0,61.333333333333336,rain,54.39,1,1
2018-01-06 22:00:00+00:00,6.0,999.1428571428571,87.85714285714286,2.857142857142857,0.17142857142857143,0.0,61.42857142857143,rain,52.83,1,1
2018-01-06 23:00:00+00:00,5.2,998.7142857142857,91.28571428571429,3.2857142857142856,0.4714285714285714,0.0,58.285714285714285,rain,48.65,1,1
2018-01-07 00:00:00+00:00,5.9,999.8333333333334,90.5,2.8333333333333335,0.09999999999999999,0.0,49.833333333333336,clouds,25.47,1,1
2018-01-07 01:00:00+00:00,5.8,999.3333333333334,90.16666666666667,2.0,0.35000000000000003,0.0,55.5,rain,26.37,1,1
2018-01-07 02:00:00+00:00,5.9,999.1666666666666,91.0,2.1666666666666665,0.35000000000000003,0.0,52.166666666666664,clear,27.0,1,1
2018-01-07 03:00:00+00:00,5.1,998.8333333333334,92.16666666666667,2.1666666666666665,0.3,0.0,55.0,rain,26.15,1,1
2018-01-07 04:00:00+00:00,4.6,998.5,93.16666666666667,1.8333333333333333,0.19999999999999998,0.0,52.166666666666664,rain,27.44,1,1
2018-01-07 05:00:00+00:00,5.2,998.6666666666666,91.33333333333333,3.1666666666666665,0.19999999999999998,0.0,52.833333333333336,rain,29.65,1,1
2018-01-07 06:00:00+00:00,5.0,998.6666666666666,91.33333333333333,1.3333333333333333,0.15,0.0,53.333333333333336,clouds,32.91,1,1
2018-01-07 07:00:00+00:00,4.1,998.625,94.0,1.625,0.1875,0.0,58.75,clouds,40.1,1,1
2018-01-07 08:00:00+00:00,4.4,998.875,95.0,2.25,0.225,0.0,63.75,rain,52.93,1,1
2018-01-07 09:00:00+00:00,5.1,1000.1111111111111,92.44444444444444,2.0,0.6000000000000001,0.0,67.77777777777777,rain,54.83,1,1
2018-01-07 10:00:00+00:00,5.4,1000.8571428571429,90.0,1.4285714285714286,0.17142857142857143,0.0,56.42857142857143,rain,59.76,1,1
2018-01-07 11:00:00+00:00,5.5,1001.125,88.25,2.0,0.22499999999999998,0.0,58.75,rain,58.45,1,1
2018-01-07 12:00:00+00:00,7.3,1002.6,84.6,2.4,0.18,0.0,49.0,clouds,60.67,1,1
2018-01-07 13:00:00+00:00,6.0,1001.25,81.875,3.125,0.2625,0.0,63.125,clouds,60.24,1,1
2018-01-07 14:00:00+00:00,6.8,1001.2857142857143,82.42857142857143,3.0,0.17142857142857143,0.0,69.28571428571429,clouds,56.83,1,1
2018-01-07 15:00:00+00:00,7.0,1002.0,82.5,3.125,0.075,0.0,67.5,clouds,56.08,1,1
2018-01-07 16:00:00+00:00,6.2,1002.25,83.0,3.0,0.15,0.0,52.5,clouds,60.86,1,1
2018-01-07 17:00:00+00:00,6.5,1003.2857142857143,84.14285714285714,2.4285714285714284,0.17142857142857143,0.0,59.285714285714285,clouds,68.36,1,1
2018-01-07 18:00:00+00:00,7.3,1004.4,84.2,1.4,0.06,0.0,38.0,clouds,76.47,1,1
2018-01-07 19:00:00+00:00,7.2,1005.2,81.0,1.4,0.0,0.0,39.0,clouds,78.39,1,1
2018-01-07 20:00:00+00:00,7.0,1005.6,86.6,0.8,0.0,0.0,23.0,clouds,83.31,1,1
2018-01-07 21:00:00+00:00,6.2,1006.2,88.2,1.6,0.0,0.0,12.0,clear,77.03,1,1
2018-01-07 22:00:00+00:00,5.2,1006.6,92.2,1.2,0.0,0.0,12.0,clear,70.92,1,1
2018-01-07 23:00:00+00:00,4.7,1007.2,90.6,1.0,0.0,0.0,31.2,clouds,71.54,1,1
2018-01-08 00:00:00+00:00,4.6,1007.2,89.4,1.8,0.0,0.0,23.2,clouds,62.36,1,2
2018-01-08 01:00:00+00:00,4.0,1007.0,90.2,1.2,0.0,0.0,8.0,clear,57.12,1,2
2018-01-08 02:00:00+00:00,4.5,1007.4,88.8,1.6,0.0,0.0,35.0,clouds,54.64,1,2
2018-01-08 03:00:00+00:00,3.8,1007.8,92.2,1.8,0.0,0.0,28.0,clouds,54.37,1,2
2018-01-08 04:00:00+00:00,4.0,1008.2,94.6,0.6,0.06,0.0,39.8,clouds,55.67,1,2
2018-01-08 05:00:00+00:00,3.8,1008.2,94.6,2.0,0.18,0.0,31.8,clouds,63.83,1,2
2018-01-08 06:00:00+00:00,3.6,1008.8,95.8,1.6,0.18,0.0,35.8,clouds,70.69,1,2
2018-01-08 07:00:00+00:00,4.1,1008.5,90.83333333333333,1.6666666666666667,0.3,0.0,35.666666666666664,clouds,76.22,1,2
2018-01-08 08:00:00+00:00,3.2,1009.6,94.4,1.8,0.18,0.0,34.0,clouds,75.63,1,2
2018-01-08 09:00:00+00:00,3.4,1010.0,91.8,1.2,0.18,0.0,27.8,clear,77.49,1,2
2018-01-08 10:00:00+00:00,4.9,1010.6,86.4,3.0,0.06,0.0,46.8,clouds,76.51,1,2
2018-01-08 11:00:00+00:00,7.0,1010.8,75.4,2.6,0.06,0.0,23.0,clouds,76.37,1,2
2018-01-08 12:00:00+00:00,8.7,1010.8,72.6,2.4,0.0,0.0,26.0,clouds,74.99,1,2
2018-01-08 13:00:00+00:00,9.9,1010.4,62.0,2.2,0.0,0.0,34.0,clouds,74.59,1,2
2018-01-08 14:00:00+00:00,10.5,1010.2,56.2,1.2,0.0,0.0,31.0,clouds,74.51,1,2
2018-01-08 15:00:00+00:00,11.0,1010.0,57.8,2.4,0.0,0.0,31.0,clouds,72.71,1,2
2018-01-08 16:00:00+00:00,10.8,1010.6,59.4,2.0,0.0,0.0,20.0,clouds,73.33,1,2
2018-01-08 17:00:00+00:00,10.0,1011.0,63.8,1.6,0.0,0.0,16.0,clouds,77.39,1,2
2018-01-08 18:00:00+00:00,8.3,1011.6,77.4,1.2,0.0,0.0,4.0,clear,78.13,1,2
2018-01-08 19:00:00+00:00,6.9,1012.2,82.6,1.4,0.0,0.0,0.0,clear,78.73,1,2
2018-01-08 20:00:00+00:00,5.8,1012.8,84.6,0.8,0.0,0.0,8.0,clear,77.09,1,2
2018-01-08 21:00:00+00:00,4.8,1013.2,85.8,1.4,0.0,0.0,12.0,clear,74.49,1,2
2018-01-08 22:00:00+00:00,4.4,1013.8,89.8,1.0,0.0,0.0,0.0,clear,72.72,1,2
2018-01-08 23:00:00+00:00,3.9,1014.0,85.8,0.8,0.0,0.0,0.0,clear,72.24,1,2
2018-01-09 00:00:00+00:00,3.7,1014.6,85.8,0.8,0.0,0.0,0.0,clear,58.13,1,2
2018-01-09 01:00:00+00:00,3.4,1014.4,84.6,1.0,0.0,0.0,0.0,clear,51.61,1,2
2018-01-09 02:00:00+00:00,3.5,1014.4,87.4,1.2,0.0,0.0,8.0,clear,50.56,1,2
2018-01-09 03:00:00+00:00,2.9,1015.0,87.4,2.6,0.0,0.0,12.0,clouds,49.89,1,2
2018-01-09 04:00:00+00:00,2.6,1015.0,91.0,2.0,0.0,0.0,21.6,clouds,49.85,1,2
2018-01-09 05:00:00+00:00,2.5,1015.0,88.4,1.2,0.0,0.0,17.6,clouds,51.55,1,2
2018-01-09 06:00:00+00:00,1.5,1015.6666666666666,92.0,1.3333333333333333,0.0,0.0,28.0,clouds,59.72,1,2
2018-01-09 07:00:00+00:00,1.9,1016.3333333333334,87.0,1.3333333333333333,0.0,0.0,14.666666666666666,mist,64.86,1,2
2018-01-09 08:00:00+00:00,2.4,1016.5,86.33333333333333,1.8333333333333333,0.0,0.0,15.333333333333334,clear,70.23,1,2
2018-01-09 09:00:00+00:00,3.2,1016.5,79.5,1.3333333333333333,0.0,0.0,24.5,clear,71.18,1,2
2018-01-09 10:00:00+00:00,4.4,1017.0,80.0,2.1666666666666665,0.0,0.0,15.333333333333334,clear,68.16,1,2
2018-01-09 11:00:00+00:00,5.7,1017.8333333333334,72.0,2.1666666666666665,0.0,0.0,37.333333333333336,clear,65.86,1,2
2018-01-09 12:00:00+00:00,7.7,1017.4,65.2,3.8,0.0,0.0,12.0,clear,63.52,1,2
2018-01-09 13:00:00+00:00,8.1,1017.0,71.5,2.8333333333333335,0.049999999999999996,0.0,19.166666666666668,clear,61.71,1,2
2018-01-09 14:00:00+00:00,8.8,1016.3333333333334,69.83333333333333,4.166666666666667,0.15,0.0,48.333333333333336,clear,61.66,1,2
2018-01-09 15:00:00+00:00,9.5,1016.6,69.0,3.6,0.12,0.0,58.0,clouds,62.75,1,2
2018-01-09 16:00:00+00:00,7.5,1016.4285714285714,74.42857142857143,2.2857142857142856,0.5571428571428572,0.0,65.0,rain,65.84,1,2
2018-01-09 17:00:00+00:00,7.1,1016.2857142857143,83.28571428571429,2.2857142857142856,0.3,0.0,67.14285714285714,rain,75.75,1,2
2018-01-09 18:00:00+00:00,7.6,1016.6666666666666,72.66666666666667,3.1666666666666665,0.35000000000000003,0.0,57.5,clear,77.63,1,2
2018-01-09 19:00:00+00:00,8.1,1017.1428571428571,80.14285714285714,2.7142857142857144,0.17142857142857143,0.0,62.142857142857146,clear,77.86,1,2
2018-01-09 20:00:00+00:00,7.8,1017.4285714285714,82.71428571428571,2.857142857142857,0.34285714285714286,0.0,52.857142857142854,rain,76.34,1,2
2018-01-09 21:00:00+00:00,7.1,1017.1666666666666,85.83333333333333,3.3333333333333335,0.049999999999999996,0.0,46.666666666666664,clear,73.3,1,2
2018-01-09 22:00:00+00:00,8.1,1017.2857142857143,89.85714285714286,3.857142857142857,0.2571428571428572,0.0,62.142857142857146,clear,69.13,1,2
2018-01-09 23:00:00+00:00,8.9,1017.125,87.125,4.5,0.11249999999999999,0.0,57.75,clear,65.84,1,2
2018-01-10 00:00:00+00:00,7.9,1017.0,87.57142857142857,3.0,0.3,0.0,65.0,rain,55.01,1,2
2018-01-10 01:00:00+00:00,8.0,1017.0,89.0,3.4285714285714284,0.3,0.0,65.0,rain,53.66,1,2
2018-01-10 02:00:00+00:00,7.8,1016.4,87.0,2.6,0.06,0.0,38.0,clear,51.71,1,2
2018-01-10 03:00:00+00:00,7.7,1016.4,86.0,3.2,0.0,0.0,53.0,clouds,52.17,1,2
2018-01-10 04:00:00+00:00,6.6,1016.3333333333334,90.66666666666667,2.1666666666666665,0.0,0.0,53.333333333333336,clouds,51.71,1,2
2018-01-10 05:00:00+00:00,7.5,1016.4,81.8,2.6,0.0,0.0,34.0,clouds,54.75,1,2
2018-01-10 06:00:00+00:00,6.3,1017.0,87.5,1.3333333333333333,0.0,0.0,48.833333333333336,clouds,65.12,1,2
2018-01-10 07:00:00+00:00,6.3,1017.3333333333334,89.5,1.5,0.0,0.0,53.833333333333336,clouds,72.85,1,2
2018-01-10 08:00:00+00:00,5.8,1017.7142857142857,89.57142857142857,1.0,0.0,0.0,61.857142857142854,clouds,73.29,1,2
